Date,Open,High,Low,Close,Adj Close,Volume
2025-04-28,40.52,40.89,40.41,40.78,40.78,4403475
2025-04-29,40.79,41.29,40.72,41.11,41.11,4088100
2025-04-30,40.85,41.45,40.62,41.3,41.3,5100700
2025-05-01,41.42,41.77,41.155,41.42,41.42,6986300
2025-05-02,41.925,42.06,41.74,41.93,41.93,4073900
2025-05-05,41.925,42.105,41.63,41.88,41.88,3018300
2025-05-06,41.69,41.925,41.4,41.59,41.59,2531600
2025-05-07,41.62,41.917,41.5,41.56,41.56,3892500
2025-05-08,41.78,41.8,41.285,41.36,41.36,3841000
2025-05-09,41.39,41.749,41.29,41.61,41.61,2540300
2025-05-12,42.11,42.14,41.44,41.65,41.65,5525700
2025-05-13,41.57,41.67,40.945,41.09,41.09,6501800
2025-05-14,40.99,40.99,40.54,40.74,40.74,4416300
2025-05-15,40.92,41.505,40.85,41.49,41.49,4703800
2025-05-16,41.57,42.03,41.43,42.01,42.01,3421200
2025-05-19,41.68,42.135,41.63,42.1,42.1,3023400
2025-05-20,41.76,42.01,41.74,41.88,41.88,2311800
2025-05-21,41.67,41.76,40.75,40.77,40.77,3708700
2025-05-22,40.84,40.86,40.31,40.63,40.63,3560858
2025-05-23,40.595,40.76,40.397,40.64,40.64,3650083
2025-05-27,40.99,41.427,40.85,41.31,41.31,3626800
2025-05-28,41.35,41.35,41.013,41.31,41.31,3490959
2025-05-29,41.31,41.86,41.26,41.69,41.69,4811800
2025-05-30,41.53,41.84,41.31,41.73,41.73,6882700
2025-06-02,41.43,41.805,41.04,41.79,41.79,4756500
2025-06-03,41.59,41.7,41.305,41.64,41.64,6276940
2025-06-04,41.54,41.94,41.425,41.77,41.77,2969700
2025-06-05,41.83,41.975,41.555,41.76,41.76,5412000
2025-06-06,41.96,42.11,41.675,41.88,41.88,3533600
2025-06-09,41.825,42.135,41.57,41.86,41.86,4581000
2025-06-10,41.97,42.24,41.9,42.23,42.23,4832800
2025-06-11,42.23,42.42,41.8235,42.0,42.0,4809346
2025-06-12,42.0,42.3,41.95,42.23,42.23,4151500
2025-06-13,42.0,42.17,41.59,41.89,41.89,6375700
2025-06-16,42.0,42.42,41.77,41.93,41.93,6304400
2025-06-17,41.91,42.02,41.6,41.76,41.76,5610100
2025-06-18,41.83,42.15,41.62,41.84,41.84,5529900
2025-06-20,42.02,42.225,41.78,41.83,41.83,5834600
2025-06-23,41.57,42.105,41.515,42.06,42.06,6057900
2025-06-24,42.17,42.415,41.905,42.26,42.26,5292600
2025-06-25,41.97,42.06,41.185,41.23,41.23,10958000
2025-06-26,41.22,41.23,40.475,40.97,40.97,14023700
2025-06-27,41.04,41.53,40.91,41.12,41.12,6608200
